district,district_link,locale,locale_link,address
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,koror-palau,https://directory.iglesianicristo.net/locales/koror-palau,"3rd Floor Island Mart Building
Iyebukel, Koror
96940, Republic of Palau"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,machanaoguam,https://directory.iglesianicristo.net/locales/machanaoguam,"445 Chanlan
Ibang
Machanao, Guam
96929, USA"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,majuro-marshall-islands,https://directory.iglesianicristo.net/locales/majuro-marshall-islands,"Rairok Village
Long Island
Majuro,
96960, RMI"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,mangilao-guam,https://directory.iglesianicristo.net/locales/mangilao-guam,"130 University Drive
Unit 11-13
Mangilao, Guam
96913, USA"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,pohnpei-federated-states-of-micronesia,https://directory.iglesianicristo.net/locales/pohnpei-federated-states-of-micronesia,"Pami Building
Kolonia, Pohnpei
06041, Micronesia"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,rota-marianas-pacific,https://directory.iglesianicristo.net/locales/rota-marianas-pacific,"Sinapalo I, P.O Box 1336
Rota, Marianas Pacific
96951, United States of America"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,saipan-cnmi,https://directory.iglesianicristo.net/locales/saipan-cnmi,"Airport Road
San Vicente
Saipan,
96950, CNMI"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,tinian-cnmi,https://directory.iglesianicristo.net/locales/tinian-cnmi,"San Jose Village
Tinian, Marianas Pacific
96952, United States of America"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,yap,https://directory.iglesianicristo.net/locales/yap,"Talguw
Rull, Yap
96943, FSM"
marianas-islands,https://directory.iglesianicristo.net/districts/marianas-islands,yigo,https://directory.iglesianicristo.net/locales/yigo,"Temporarily using Guam Chapel
2026 Army Drive
Harmon, Guam
96929, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,albuquerque,https://directory.iglesianicristo.net/locales/albuquerque,"87 Saddle Spur Trail Edgewood
New Mexico,
87015, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,aurora-colorado,https://directory.iglesianicristo.net/locales/aurora-colorado,"2605 W. Mosier PL
Denver, CO
80219, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,blue-diamond-nevada,https://directory.iglesianicristo.net/locales/blue-diamond-nevada,"6500 W. Flamingo Rd.
Las Vegas, , Nevada
89103, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,castle-rock-colorado,https://directory.iglesianicristo.net/locales/castle-rock-colorado,"739 Tarpan Place
Castle Rock, Colorado
80104 , USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,centennial-hills-nevada,https://directory.iglesianicristo.net/locales/centennial-hills-nevada,"rented hall_
3090 S. Durango Drive,
Las Vegas , Nevada
89117 , USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,colorado-springs,https://directory.iglesianicristo.net/locales/colorado-springs,"331 Main St.
Colorado Springs, Colorado
80911, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,denver,https://directory.iglesianicristo.net/locales/denver,"2605 West Mosier Place
Denver, Colorado
80219, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,farmington-new-mexico,https://directory.iglesianicristo.net/locales/farmington-new-mexico,"2501 E 20th st.
Farmington, New Mexico
87401, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,flagstaff-arizona,https://directory.iglesianicristo.net/locales/flagstaff-arizona,"424 S. San Francisco St.
Flagstaff, AZ
86001, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,gallup,https://directory.iglesianicristo.net/locales/gallup,"1509 Helena Street
Gallup, New Mexico
87301, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,gilbert-arizona,https://directory.iglesianicristo.net/locales/gilbert-arizona,"3929 E Main St.
Mesa, AZ
85205, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,globe-ext,https://directory.iglesianicristo.net/locales/globe-ext,"1299 Upper Pinal Creek Road
Space 9
Globe, Arizona
85501, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,heber-city,https://directory.iglesianicristo.net/locales/heber-city,"346 South 200 East
Heber City, UT
84032, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,henderson-nevada,https://directory.iglesianicristo.net/locales/henderson-nevada,"# 5515 Mountain
Vista Street
Las Vegas, Nevada
89120, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,las-vegas-nevada,https://directory.iglesianicristo.net/locales/las-vegas-nevada,"2929 E. Cedar avenue
Las Vegas, Nevada
89101, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,loveland,https://directory.iglesianicristo.net/locales/loveland,"1694 Topaz Dr.
Lovelan Co Rents & Deposit
Berthoud, CO
80513, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,maricopa-arizona-gws,https://directory.iglesianicristo.net/locales/maricopa-arizona-gws,"39976 W. Brandt Drive (c/o Locale of Tempe)
Maricopa, Arizona
85138, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,north-las-vegas-nevada,https://directory.iglesianicristo.net/locales/north-las-vegas-nevada,"5165 Camino al Norte
North Las Vegas, Nevada
89031, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,pahrump-nevada,https://directory.iglesianicristo.net/locales/pahrump-nevada,"450 W. Amarillo Ave.
Pahrump, Nevada
89048, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,phoenix-arizona,https://directory.iglesianicristo.net/locales/phoenix-arizona,"6440 W. Indian School Road,
Phoenix, Arizona
85033, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,salt-lake-city-utah,https://directory.iglesianicristo.net/locales/salt-lake-city-utah,"1140 S. 900 E,
Salt Lake City,, Utah
84105, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,show-low-arizona,https://directory.iglesianicristo.net/locales/show-low-arizona,"(Thompson Residence) 521 W
Meadow Dr.
Lakeside, Arizona
85929, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,south-las-vegas-nevada,https://directory.iglesianicristo.net/locales/south-las-vegas-nevada,"3085 Raven Avenue
Las Vegas, Nevada
89139, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,summerlin-nevada,https://directory.iglesianicristo.net/locales/summerlin-nevada,"3090 S. Durango Drive
(Rented Hall)
Las Vegas, Nevada
89117 , USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,tempe-arizona,https://directory.iglesianicristo.net/locales/tempe-arizona,"(LAST Thurs-5:30am Tagalog)
1967 East Palmcroft Drive
Tempe, Arizona
85282, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,tucson-arizona,https://directory.iglesianicristo.net/locales/tucson-arizona,"4635 S. Park Avenue,
Tucson, Arizona
85714, United States of America"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,west-las-vegas,https://directory.iglesianicristo.net/locales/west-las-vegas,"6500 W Flamingo Rd
Las Vegas, NV
89103, USA"
mountain-states,https://directory.iglesianicristo.net/districts/mountain-states,yuma-gws-az,https://directory.iglesianicristo.net/locales/yuma-gws-az,"Bro. Daniel Dagotdot residence_
7944 E 38th Place
Yuma, Arizona
85365, United States of America"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,philadelphia-pennsylvania,https://directory.iglesianicristo.net/locales/philadelphia-pennsylvania,"2140 Bridgewater Road
Aston, Pennsylvania
19014, United States of America"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,atlantic-city-new-jersey,https://directory.iglesianicristo.net/locales/atlantic-city-new-jersey,"23 Mays Landing rd. Unit E
Somers Point, New Jersey
08244, United States of America"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,jersey-city-new-jersey,https://directory.iglesianicristo.net/locales/jersey-city-new-jersey,"(Former:Jersey City) 280 Avenue E
Bayonne, New Jersey
07002, United States of America"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,bergen-new-jersey,https://directory.iglesianicristo.net/locales/bergen-new-jersey,"VFW Hall - 267 Madison Avenue
New Milford, NJ
07646, United States of America"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,central-new-jersey,https://directory.iglesianicristo.net/locales/central-new-jersey,"River Road Fire House
102 Netherwood Avenue
Piscataway, New Jersey
08854, United States of America_rented hall"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,delaware-de-ext,https://directory.iglesianicristo.net/locales/delaware-de-ext,"900 Marrows Rd
Newark, Delaware
19014, United States of America"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,dover-delaware,https://directory.iglesianicristo.net/locales/dover-delaware,"365 United Way
Dover, DE
19901, USA"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,elizabeth-new-jersey,https://directory.iglesianicristo.net/locales/elizabeth-new-jersey,"1374 North Avenue
Elizabeth, New Jersey
07208, United States of America"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,montgomery-county,https://directory.iglesianicristo.net/locales/montgomery-county,"625 Upland St
Pottstown, Pennsylvania
19464, USA"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,belleville-new-jersey,https://directory.iglesianicristo.net/locales/belleville-new-jersey,"Nutley Masonic Lodge
175 Chestnut St.
Nutley, New Jersey
07110, USA"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,northeast-philadelphia-pennsylvania,https://directory.iglesianicristo.net/locales/northeast-philadelphia-pennsylvania,"(Former: Northeast Philadelphia) 4253 Paul St
Philadelphia , PA
19124, USA"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,whippany-new-jersey,https://directory.iglesianicristo.net/locales/whippany-new-jersey,"13-23 Legion PL
Whippany, New Jersey
07981, United States of America_Elizabeth chapel"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,wilkes-barrescranton,https://directory.iglesianicristo.net/locales/wilkes-barrescranton,"39 S River St.
Plains, Pennsylvania
18705, USA"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,southern-new-jersey-new-jersey,https://directory.iglesianicristo.net/locales/southern-new-jersey-new-jersey,"117 Cedarbrook Road,
Sicklerville, New Jersey
08081, United States of America"
new-jersey,https://directory.iglesianicristo.net/districts/new-jersey,wrightstown-new-jersey,https://directory.iglesianicristo.net/locales/wrightstown-new-jersey,"201 Cookstown New Egypt Road
Wrightstown,, New Jersey
08562, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,albany-new-york,https://directory.iglesianicristo.net/locales/albany-new-york,"100 Saratoga Village Blvd.
Suite 11
Malta, New York
12020, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,bellmore-new-york,https://directory.iglesianicristo.net/locales/bellmore-new-york,"1 Square Place
Bellmore, New York
11710, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,boston-massachusetts,https://directory.iglesianicristo.net/locales/boston-massachusetts,"700 Old Randolph St
Abington, Massachusetts
02351, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,brighton-beach-new-york,https://directory.iglesianicristo.net/locales/brighton-beach-new-york,"3051 Nostrand Avenue
Brooklyn, New York
10036, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,bristol-connecticut,https://directory.iglesianicristo.net/locales/bristol-connecticut,"59 Trumbull AvenuE
Plainville, Connecticut
06062, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,bronx-new-york,https://directory.iglesianicristo.net/locales/bronx-new-york,"1343 Fulton Avenue
Bronx, , New York
10456, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,buffalo-ext,https://directory.iglesianicristo.net/locales/buffalo-ext,"83 Anderson Rd
Buffalo, NY
14225, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,cranston-rhode-island,https://directory.iglesianicristo.net/locales/cranston-rhode-island,"960 Reservoir avenue
Lower Leve Unit 1
Cranston, Rhode Island
02910, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,forest-hills-new-york,https://directory.iglesianicristo.net/locales/forest-hills-new-york,"70-05 112th Street
Forest Hills, New York
11375, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,hamilton-bermuda,https://directory.iglesianicristo.net/locales/hamilton-bermuda,"Apartment 1 The Mount
10 Gavendish Rd. Pembroke
Bermuda,
HM 19, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,johnsonville-ct,https://directory.iglesianicristo.net/locales/johnsonville-ct,"42 Johnsonville Rd
Moodus, CT
06469, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,londonderry-new-hampshire,https://directory.iglesianicristo.net/locales/londonderry-new-hampshire,"John O""Leary Adult Community Center
#4 Church st.
Merrimack,, New Hampshire
03054, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,long-island-city-new-york,https://directory.iglesianicristo.net/locales/long-island-city-new-york,"45-33 21st Street
Long Island city, New York
11101, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,manhattan-new-york,https://directory.iglesianicristo.net/locales/manhattan-new-york,"45-33 21st St
Long Island City, New York
11101., United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,new-haven-connecticut,https://directory.iglesianicristo.net/locales/new-haven-connecticut,"1310 Quinnipiac Avenue
New Haven, Connecticut
06513, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,portland-maine,https://directory.iglesianicristo.net/locales/portland-maine,"4 Persian Way,
Windham, Maine
04062, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,rochester-new-york,https://directory.iglesianicristo.net/locales/rochester-new-york,"2555 Brighton-Henrietta Townline Road
Rochester,, New York
14623, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,rockland-new-york,https://directory.iglesianicristo.net/locales/rockland-new-york,"96 Strawtown Road
West Nyack
New York,
10994, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,stamford-connecticut,https://directory.iglesianicristo.net/locales/stamford-connecticut,"90 Fairfield avenue
Stamford, Connecticut
06902, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,staten-island-new-york,https://directory.iglesianicristo.net/locales/staten-island-new-york,"75 Cedar Grove Avenue
Staten Island, New York
10306, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,syracuse-new-york,https://directory.iglesianicristo.net/locales/syracuse-new-york,"5858 Suite 129, E Molloy Road,
Syracuse,, New York
13211, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,westchester-ext-ny,https://directory.iglesianicristo.net/locales/westchester-ext-ny,"15 Leroy avenue

Yonkers, New York
10705, USA"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,windham-connecticut,https://directory.iglesianicristo.net/locales/windham-connecticut,"159 Main Street
Moosup, Connecticut
06354, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,woodbury-new-york,https://directory.iglesianicristo.net/locales/woodbury-new-york,"520 Route 32
Highland Mills, New York
10930, United States of America"
northeastern-seaboard,https://directory.iglesianicristo.net/districts/northeastern-seaboard,woodside-new-york,https://directory.iglesianicristo.net/locales/woodside-new-york,"using Long Island city chapel
45-33 st.
Long Island city, New York
11101, USA"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,american-canyon,https://directory.iglesianicristo.net/locales/american-canyon,"60 Benton Way
American Canyon, CA
94590, USA"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,carson-city-nevada,https://directory.iglesianicristo.net/locales/carson-city-nevada,"480 Clear Creek avenue
Carson City, Nevada
89701, United States"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,elk-grove-city,https://directory.iglesianicristo.net/locales/elk-grove-city,"4910 Lemon Hill Ave
Sacramento, California
95824, United State of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,fairfield,https://directory.iglesianicristo.net/locales/fairfield,"1076 Horizon Dr,
Unit 18,
Fairfield, California
94533, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,fresno,https://directory.iglesianicristo.net/locales/fresno,"826 North Palm Avenue
Fresno, California
93728, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,lathrop-california,https://directory.iglesianicristo.net/locales/lathrop-california,"15571 Seventh St.
Lathrop , California
95330, USA"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,lemoore,https://directory.iglesianicristo.net/locales/lemoore,"20730 Grangeville Boulevard
Lemoore, California
93245, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,livermore,https://directory.iglesianicristo.net/locales/livermore,"3187 Gardella Plaza
Livermore, California
94551, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,mercedcalifornia,https://directory.iglesianicristo.net/locales/mercedcalifornia,"4031 Tanager CT
Merced, CA
95340-8340, USA"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,orosi,https://directory.iglesianicristo.net/locales/orosi,"41640 Road 130
Orosi, California
93647, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,paterson-california,https://directory.iglesianicristo.net/locales/paterson-california,"1133 Imperial Lily Dr.
Patterson, CA
95363, USA"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,reno-nevada,https://directory.iglesianicristo.net/locales/reno-nevada,"651 Field Street
Sparks, Nevada
89431, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,riverbank-california,https://directory.iglesianicristo.net/locales/riverbank-california,"3754 Texas Avenue
Riverbank, California
95367, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,roseville,https://directory.iglesianicristo.net/locales/roseville,"1301 Main Street
Roseville, California
95678, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,sacramento-california,https://directory.iglesianicristo.net/locales/sacramento-california,"4910 Lemon Hill Avenue
Sacramento, California
95824, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,stockton,https://directory.iglesianicristo.net/locales/stockton,"601 West Harding Way
Stockton, California
95204, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,tracy,https://directory.iglesianicristo.net/locales/tracy,"415 West Emerson Avenue
Tracy, California
95376, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,vallejo,https://directory.iglesianicristo.net/locales/vallejo,"600 Ryder Street
Vallejo, California
94590, United States of America"
northeast-california,https://directory.iglesianicristo.net/districts/northeast-california,yuba,https://directory.iglesianicristo.net/locales/yuba,"385 Pelican Place
Yuba City, California
95993, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,ashtabula-ohio-gws,https://directory.iglesianicristo.net/locales/ashtabula-ohio-gws,"6121 Lake Rd. W
Ashtabula, Ohio
44004, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,bloomingdale-illinois,https://directory.iglesianicristo.net/locales/bloomingdale-illinois,"2 N 100 Bloomingdale
Road Carol Stream, Illinois
60188, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,chesterton-indiana,https://directory.iglesianicristo.net/locales/chesterton-indiana,"1110 W. Porter Avenue
Chesterton, Indiana
46304, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,chicago-northillinois,https://directory.iglesianicristo.net/locales/chicago-northillinois,"3550 W. Peterson Avenue
Ste 302
Chicago, Illinois
60659, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,chicago-illinois,https://directory.iglesianicristo.net/locales/chicago-illinois,"1500 N. Mason Avenue
Chicago, Illinois
60651, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,cincinnati-ohio,https://directory.iglesianicristo.net/locales/cincinnati-ohio,"1550 University Blvd.
Hamilton, Ohio
45011, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,clarksville-tennessee-gws,https://directory.iglesianicristo.net/locales/clarksville-tennessee-gws,"1087 Fuji Ln.
Clarksville, Tennessee
37040, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,cleveland-ohio,https://directory.iglesianicristo.net/locales/cleveland-ohio,"11228
Detroit avenue
Cleveland, Ohio
44102, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,columbus-ohio,https://directory.iglesianicristo.net/locales/columbus-ohio,"2001 Dunbar Drive
Columbus, Ohio
43224, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,dakota-city-nebraska-sioux-falls-south-dakota,https://directory.iglesianicristo.net/locales/dakota-city-nebraska-sioux-falls-south-dakota,"603 S. 20th Street
Dakota City , Nebraska
68731, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,detroit-michigan,https://directory.iglesianicristo.net/locales/detroit-michigan,"35300 W 8 Mile Rd
Farmington Hills, Michigan
48335, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,evansville-indiana,https://directory.iglesianicristo.net/locales/evansville-indiana,"5344 E. Sherwood Drive
Newburgh, Indiana
47630, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,fayetteville,https://directory.iglesianicristo.net/locales/fayetteville,"13565 AR-72
Suite 7
Hiwasse, AR
72739, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,grand-rapids-michigan,https://directory.iglesianicristo.net/locales/grand-rapids-michigan,"72 S. Main St.
Casnovia, Mi
49318, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,great-lakes-illinois,https://directory.iglesianicristo.net/locales/great-lakes-illinois,"2945 Falling Waters Boulevard
Lindenhurst, Illinois
60046, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,indianapolis-indiana,https://directory.iglesianicristo.net/locales/indianapolis-indiana,"3145 Walker Ave
Indianapolis, Indiana
46203, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,kansas-city-kansas,https://directory.iglesianicristo.net/locales/kansas-city-kansas,"2700 South 55th Street
Kansas City, Kansas
66106, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,la-motte-iowa,https://directory.iglesianicristo.net/locales/la-motte-iowa,"419 Pine Street
La Motte, Iowa
52054, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,lexington-kentucky-gws,https://directory.iglesianicristo.net/locales/lexington-kentucky-gws,"2012 Langhorne Dr
Lexington, Kentucky
40514, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,louisville-kentucky,https://directory.iglesianicristo.net/locales/louisville-kentucky,"1490 Belmar Drive
Louisville, Kentucky
40213, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,milwaukee-wisconsin,https://directory.iglesianicristo.net/locales/milwaukee-wisconsin,"18281 W. Hillcrest Dr. New Berlin
Milwaukee, Wisconsin
53146, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,minneapolis-minnesota,https://directory.iglesianicristo.net/locales/minneapolis-minnesota,"4630 France Avenue North
Robbinsdale, Minnesota
55422, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,naperville-illinois,https://directory.iglesianicristo.net/locales/naperville-illinois,"7090 State
Route 34
Oswego, Illinois
60543, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,omaha-nebraska,https://directory.iglesianicristo.net/locales/omaha-nebraska,"2111 Kimberly Street
Bellevue, Nebraska
68005, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,oskaloosa-iowa,https://directory.iglesianicristo.net/locales/oskaloosa-iowa,"2280 Highway 63
Oskaloosa, Iowa
52577, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,park-ridge-illinois,https://directory.iglesianicristo.net/locales/park-ridge-illinois,"1600 N. Greenwood Avenue
Park Ridge, Illinois
60068, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,piqua-ohio,https://directory.iglesianicristo.net/locales/piqua-ohio,"611 West High Street
Piqua, Ohio
45356, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,racine-wisconsin-gws,https://directory.iglesianicristo.net/locales/racine-wisconsin-gws,"1916 Winsonsin Ave.
Racine, Wisconsin
53403, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,rockford-illinois,https://directory.iglesianicristo.net/locales/rockford-illinois,"112 S. Henrietta Ave.
Rockford, Illinois
61102, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,sioux-falls-sd,https://directory.iglesianicristo.net/locales/sioux-falls-sd,"1311 N Main Ave
Sioux Falls
South Dakota,
57104, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,st-louis-missouri,https://directory.iglesianicristo.net/locales/st-louis-missouri,"114 Willis Road
Saint Peters, Missouri
63376, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,st-paul-minnesota,https://directory.iglesianicristo.net/locales/st-paul-minnesota,"# 59 Congress E. Street
St. Paul, Minnesota
55107, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,sterling-heights-michigan,https://directory.iglesianicristo.net/locales/sterling-heights-michigan,"11433 16 1/2 Mile Road
Sterling Heights, MI
48312, USA"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,vienna-illinois,https://directory.iglesianicristo.net/locales/vienna-illinois,"401 Poplar Avenue
Vienna, Illinois
62995, United States of America"
northern-midwest,https://directory.iglesianicristo.net/districts/northern-midwest,weirton-ext-wv,https://directory.iglesianicristo.net/locales/weirton-ext-wv,"2898 Pioneer Dr, ,
Ambridge, Pennsylvania
15003, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,alameda,https://directory.iglesianicristo.net/locales/alameda,"1515 Santa Clara Ave.
Alameda, CA
94501, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,antioch,https://directory.iglesianicristo.net/locales/antioch,"512 Texas street
Antioch, California
94509, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,burlingame,https://directory.iglesianicristo.net/locales/burlingame,"1449 Oak Grove Avenue
Burlingame, California
94010, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,castro-valley,https://directory.iglesianicristo.net/locales/castro-valley,"20121 Santa Maria Avenue
Castro Valley, CA
94546, US"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,concord,https://directory.iglesianicristo.net/locales/concord,"c/o Antioch Chapel
512 Texas St.
Antioch, California
94509, USA"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,daly-city,https://directory.iglesianicristo.net/locales/daly-city,"c/o Burlinggame Chapel
1449 Oak Grove Ave.
Burlingame, CA
94010, United States of America"
northwest-california,https://directory.iglesianicristo.net/districts/northwest-california,fremont,https://directory.iglesianicristo.net/locales/fremont,"39700 Logan Drive
Fremont, California
94538, United States of America"
